counter,start,storeDLT,storeKfrags,finish
0,2785,3144,113,69,109
2,2702,6991,112,63,124
1,5579,7662,111,138,103
3,4967,10663,109,68,108
7,6418,9140,114,94,109
8,9765,5155,118,66,115
18,6291,8733,129,59,112
9,5808,10274,114,67,106
5,3909,15214,109,65,105
15,12060,25575,589,301,121
6,2554,36911,524,410,317
12,33732,6082,119,72,118
4,13529,9574,113,69,103
19,30707,17545,125,67,140
13,21674,4107,138,93,121
10,13900,12988,108,63,217
17,21056,21905,113,76,106
11,4931,24467,119,64,112
14,6632,4408,245,240,154
16,2816,4480,115,70,120
