counter,start,storeDLT,storeKfrags,finish
0,2785,4495,110,65,108
2,2702,6549,111,68,109
1,5579,6555,109,66,103
3,4967,9431,111,66,106
7,6418,8564,113,71,109
8,9765,4492,121,63,103
18,6291,7502,170,61,104
9,5808,10839,111,70,111
5,3909,14121,117,67,104
6,2554,33361,693,185,261
15,12060,25430,726,356,104
12,33732,3470,113,62,108
4,13529,8629,111,65,119
19,30707,12584,114,70,108
13,21674,7038,193,71,148
10,13900,8752,111,64,141
17,21056,21320,108,62,108
11,4931,21589,112,61,104
14,6632,5260,111,59,174
16,2816,4253,109,63,113
