counter,start,storeDLT,storeKfrags,finish
0,2785,3971,111,68,107
2,2702,5935,110,73,105
1,5579,5977,120,63,103
3,4967,9217,110,68,106
7,6418,8456,111,69,109
8,9765,4055,109,59,105
18,6291,7170,111,76,104
9,5808,11610,109,70,104
5,3909,13436,110,59,124
6,2554,15136,110,65,110
15,12060,25989,231,340,245
12,33732,4738,109,65,109
4,13529,7629,116,70,107
19,30707,9625,117,72,108
13,21674,3507,121,269,349
10,13900,12366,111,71,202
17,21056,19774,113,61,403
11,4931,24013,112,63,125
14,6632,4183,124,349,157
16,2816,3181,111,364,141
