counter,start,storeDLT,storeKfrags,finish
0,2822,9178,117,62,113
1,2792,16396,111,66,112
5,20598,9816,119,59,109
18,17774,20657,113,67,119
2,16791,28866,112,69,107
7,16985,37355,117,71,105
3,9961,47407,116,58,104
6,10563,56745,116,64,103
4,8337,66775,111,62,103
9,61126,21579,110,71,104
11,69619,20568,120,67,102
8,71415,30126,114,62,104
14,66732,36422,113,62,115
10,58112,47294,114,70,107
12,64486,60824,120,69,111
15,48461,69288,110,62,106
13,42750,78588,113,67,106
19,42879,88211,115,61,112
16,33592,97493,109,63,103
17,94265,8581,122,66,108
