counter,start,storeDLT,storeKfrags,finish
0,2707,3008,130,76,114
4,4603,3134,115,69,115
3,4725,6236,109,59,110
12,3234,9283,112,62,115
2,3257,12248,167,60,102
1,14689,3389,110,58,104
13,13811,5114,118,59,105
19,5300,8273,118,75,103
9,2545,11474,119,64,115
5,2704,14255,109,59,102
10,17286,3149,171,59,106
17,15828,6200,117,63,107
6,11646,8660,108,64,105
8,5480,12373,117,64,118
18,3270,15503,135,65,104
11,17351,3074,109,85,102
14,14868,6616,119,65,119
15,8070,9257,110,72,105
7,2670,3108,121,71,103
16,4969,2936,115,65,110
