counter,start,storeDLT,storeKfrags,finish
0,2822,6836,139,62,108
1,2792,15613,115,59,103
5,20598,10255,112,87,105
18,17774,16213,117,63,107
2,16791,27871,110,61,103
7,16985,37026,111,68,112
3,9961,46628,112,64,105
6,10563,55860,122,71,112
4,8337,65137,110,59,105
9,61126,20704,118,67,103
11,69619,19813,110,64,109
8,71415,29235,111,68,113
14,66732,37872,114,66,114
10,58112,48296,110,62,103
12,64486,58275,118,79,102
15,48461,66059,115,66,101
13,42750,77691,114,68,116
19,42879,87106,110,70,106
16,33592,96606,113,66,110
17,94265,7176,112,95,110
