counter,start,storeDLT,storeKfrags,finish
0,2822,11318,110,77,110
1,2792,18671,110,74,114
5,20598,10465,108,60,104
18,17774,18656,116,68,108
2,16791,30924,119,64,105
7,16985,42051,110,69,104
3,9961,49644,110,64,107
6,10563,58973,110,70,105
4,8337,70708,112,73,109
9,61126,23758,111,66,108
11,69619,22946,112,63,102
8,71415,32242,112,68,104
14,66732,42438,115,65,113
10,58112,49766,112,65,110
12,64486,62840,117,59,105
15,48461,72731,115,63,104
13,42750,80809,110,62,103
19,42879,90175,114,64,104
16,33592,99698,111,65,112
17,94265,8454,109,59,103
