counter,start,storeDLT,storeKfrags,finish
0,2376,4086,28,98,95
4,2503,5639,19,17,8
1,2331,9466,30,54,18
2,7210,4251,13,17,7
6,9781,3458,37,47,46
7,5228,5511,26,22,9
8,6247,3636,20,23,10
3,2329,2751,149,80,56
5,2355,3439,52,232,27
9,2359,3176,131,196,126
