counter,start,storeDLT,storeKfrags,finish
0,2856,8442,114,64,104
8,2993,18231,109,67,106
1,2671,26927,110,62,114
2,2964,35963,116,69,109
3,22593,30061,109,66,106
4,40401,24060,115,67,114
13,40429,36887,115,63,105
14,35881,42889,113,64,113
11,35481,52293,112,64,104
7,29979,58630,117,65,108
12,29622,71169,110,71,103
10,29776,80376,118,63,114
19,29689,86075,110,64,110
9,25610,97544,109,59,108
5,35589,99255,109,66,102
18,31006,104754,110,66,105
16,22207,118476,111,66,114
6,31189,125967,112,69,130
17,19574,136291,111,67,111
15,117964,7833,137,58,103
