counter,start,storeDLT,storeKfrags,finish
0,2885,9170,118,62,102
3,2675,19214,111,90,105
8,2802,28210,120,61,105
1,13096,24074,113,59,118
2,13630,39373,135,66,102
5,30958,31887,111,65,106
4,30646,39898,117,62,105
12,30126,49184,110,65,123
10,26008,58646,114,68,104
7,37799,51536,113,68,113
9,31595,59088,113,62,124
16,26393,68472,117,62,102
6,61886,39199,116,67,105
14,62142,49789,113,66,102
15,50086,59682,108,66,106
18,67547,38109,127,69,103
17,53462,47970,111,74,111
11,46038,58663,113,65,111
13,44179,66814,109,68,104
19,2878,5885,122,63,102
