counter,start,storeDLT,storeKfrags,finish
0,3382,3040,111,67,107
8,3410,14120,109,60,103
18,3990,22950,113,92,102
19,3877,31518,112,67,104
5,10977,35336,116,65,106
1,23662,27091,121,65,104
11,31659,24786,116,60,102
16,34527,26286,110,59,103
2,39722,32251,114,63,103
3,33240,37210,121,75,103
9,35952,36763,116,74,111
6,28246,31142,111,66,104
12,31323,37253,115,64,115
15,28586,42974,120,67,109
13,41023,22911,137,60,106
4,49077,9090,112,66,108
10,43917,14180,109,66,104
7,43030,22663,130,69,106
14,48308,27067,138,67,104
17,8759,3353,129,62,129
