counter,start,storeDLT,storeKfrags,finish
0,2274,3061,294,152,239
3,3268,3295,16,20,5
2,3684,2456,105,114,233
6,3050,3014,156,45,7
1,3103,3690,39,46,27
4,3117,4176,52,24,8
7,3025,3350,24,32,55
8,2452,3042,33,36,13
5,2399,3357,44,22,7
9,2232,2632,105,84,73
