counter,start,storeDLT,storeKfrags,finish
0,2274,2957,67,148,153
3,3268,4370,14,22,18
2,3684,3006,95,48,8
6,3050,2759,61,124,57
1,3103,4886,14,27,6
4,3117,3719,53,31,14
7,3025,3678,28,35,7
8,2452,3209,36,48,8
5,2399,3098,38,56,30
9,2232,2818,29,68,7
