counter,start,storeDLT,storeKfrags,finish
0,2631,6871,112,78,107
3,2883,10355,118,67,130
1,2621,14957,111,67,108
2,2481,17926,129,103,108
10,2650,21752,113,64,107
5,2916,25949,111,62,119
12,24043,5475,111,61,107
6,24053,9705,109,64,104
4,20156,14454,110,62,107
8,20343,17839,112,68,115
7,16400,21904,117,69,110
11,13287,26249,110,68,107
18,20240,4879,119,116,112
17,11537,9390,110,68,111
16,2504,4347,108,63,114
9,2436,8524,113,72,118
19,2586,5796,116,62,107
14,2564,5145,109,62,106
15,2552,4773,111,65,109
13,4022,5637,110,66,104
