counter,start,storeDLT,storeKfrags,finish
14,7137,8642,116,260,116
0,7770,15887,110,61,138
1,7948,776057,23862,-1,-1
2,7578,771494,28246,13118,8231
6,4703,767520,28173,13163,8338
4,3574,774228,23985,16134,4964
5,749323,153167,1245,2093,6673
17,537404,153092,474,2312,7258
12,774544,153768,2360,2422,4877
18,670143,149144,2541,2518,4879
9,731871,160429,3435,1523,4885
8,745062,165386,4326,2736,2878
16,757433,166234,6180,1547,2423
13,770289,165743,5769,1810,3173
3,757357,160762,5315,2265,3644
11,739618,166461,5158,2485,2491
10,746661,156725,6601,1761,2659
15,697250,163200,7955,1723,1122
7,771958,155792,3336,1212,9948
19,703991,166880,15919,665,152
