counter,start,storeDLT,storeKfrags,finish
0,2917,2549,109,68,104
2,3119,16679,119,69,109
15,2780,24269,111,63,106
18,12440,25670,110,60,141
14,32021,19450,110,66,121
1,31223,27169,111,72,109
11,30179,38158,121,64,117
4,32563,39062,111,69,109
6,32692,47819,133,68,108
12,30107,58707,112,67,112
13,26053,66317,110,66,111
7,25031,76420,110,70,110
3,25364,88278,110,90,114
5,18556,96296,109,67,106
16,18124,106042,111,68,105
19,27120,104851,111,70,108
8,37746,92511,112,61,106
17,46992,93257,117,62,104
10,91372,7370,112,64,111
9,87109,14979,112,65,109
