counter,start,storeDLT,storeKfrags,finish
0,2917,4834,117,73,109
2,3119,18239,111,69,109
15,2780,23400,110,70,113
18,12440,27109,110,65,106
14,32021,21163,132,72,112
1,31223,27234,119,76,109
11,30179,40614,118,69,112
4,32563,39826,118,66,119
6,32692,53723,116,78,108
12,30107,59689,111,69,114
13,26053,71336,111,68,105
7,25031,78334,112,67,113
3,25364,88623,111,62,113
5,18556,96409,109,79,105
16,18124,106815,118,73,117
19,27120,105733,126,74,105
8,37746,93845,111,67,113
17,46992,94065,111,68,113
10,91372,3921,110,66,110
9,87109,13783,110,67,106
