counter,start,storeDLT,storeKfrags,finish
0,2917,6156,110,73,119
2,3119,14356,114,63,108
15,2780,24730,110,69,112
18,12440,28448,121,64,111
14,32021,22333,114,78,114
1,31223,33225,111,64,114
11,30179,40955,125,64,106
4,32563,42019,116,66,114
6,32692,53284,112,67,112
12,30107,61694,111,66,110
13,26053,69324,116,75,106
7,25031,80787,121,66,109
3,25364,89848,108,65,116
5,18556,99631,110,60,114
16,18124,108826,111,60,104
19,27120,109751,112,61,104
8,37746,97087,169,60,108
17,46992,96065,114,68,109
10,91372,5137,110,72,116
9,87109,17075,109,61,106
