counter,start,storeDLT,storeKfrags,finish
0,2917,12656,120,68,115
2,3119,21360,112,72,107
15,2780,31508,118,68,105
18,12440,32685,111,68,130
14,32021,26776,110,62,103
1,31223,36793,116,69,116
11,30179,46634,111,66,106
4,32563,46406,111,68,108
6,32692,54723,116,74,108
12,30107,66175,112,66,104
13,26053,72448,111,70,109
7,25031,84159,182,61,106
3,25364,94190,110,70,113
5,18556,104109,110,80,111
16,18124,113327,109,63,105
19,27120,106968,111,70,107
8,37746,101430,114,62,111
17,46992,100522,109,61,119
10,91372,12244,110,64,111
9,87109,21548,118,59,105
