counter,start,storeDLT,storeKfrags,finish
6,2826,3669,117,66,105
1,4804,10629,112,65,111
2,7826,17396,111,69,108
0,8876,24655,115,61,102
4,5866,33576,110,63,108
13,3856,36021,110,58,103
9,16830,30950,116,94,111
7,23719,31055,115,63,104
12,36284,26535,111,66,109
3,34478,26235,109,59,104
5,31753,29543,118,65,110
8,34218,36644,110,76,101
11,32417,42079,110,65,106
16,28542,36375,117,68,102
17,31024,43164,110,64,116
10,29171,49804,112,71,111
15,27252,50356,114,64,103
19,45503,33187,110,59,101
18,44710,36245,135,63,104
14,4797,1878,110,66,103
