counter,start,storeDLT,storeKfrags,finish
6,2826,4349,110,67,107
1,4804,10079,114,69,118
2,7826,17265,112,65,103
0,8876,25315,112,63,110
4,5866,32360,114,59,105
13,3856,36928,118,60,102
9,16830,31613,111,63,102
7,23719,31490,110,64,108
12,36284,25625,110,63,108
3,34478,24835,111,73,109
5,31753,30328,115,70,104
8,34218,36076,112,67,106
11,32417,41399,111,60,102
16,28542,37128,113,58,106
17,31024,43715,110,65,105
10,29171,50398,109,63,102
15,27252,56302,110,66,102
19,45503,35494,120,68,102
18,44710,36350,110,68,103
14,4797,3753,121,67,108
