counter,start,storeDLT,storeKfrags,finish
6,2826,3113,111,59,104
1,4804,10847,114,66,106
2,7826,17521,110,67,110
0,8876,24413,110,64,105
4,5866,30640,120,66,102
13,3856,35325,111,64,101
9,16830,30686,123,71,104
7,23719,30726,111,68,112
12,36284,24717,110,58,102
3,34478,24582,109,59,103
5,31753,29761,129,65,104
8,34218,38202,113,63,106
11,32417,42410,111,61,106
16,28542,36122,115,85,111
17,31024,42725,117,66,103
10,29171,48178,113,69,109
15,27252,50074,112,61,103
19,45503,32669,110,64,136
18,44710,36686,111,67,205
14,4797,2421,118,62,103
