counter,start,storeDLT,storeKfrags,finish
6,2826,9248,113,66,114
1,4804,14865,112,60,105
2,7826,20394,116,65,104
0,8876,27334,110,71,103
4,5866,34810,110,66,116
13,3856,38969,115,66,103
9,16830,34017,109,69,103
7,23719,33826,110,71,109
12,36284,27849,112,64,102
3,34478,27253,110,65,115
5,31753,32097,119,66,102
8,34218,37079,110,68,102
11,32417,45965,109,70,113
16,28542,39445,122,73,102
17,31024,45275,111,70,103
10,29171,52341,110,66,119
15,27252,50914,137,117,104
19,45503,31467,109,68,107
18,44710,39738,110,62,102
14,4797,8624,115,64,109
