counter,start,storeDLT,storeKfrags,finish
0,2836,3051,109,65,103
10,2760,13374,112,62,102
14,2908,23285,115,67,109
7,2925,33117,114,62,104
18,3225,41511,109,61,103
5,13153,44396,110,61,102
4,13489,54352,118,65,102
13,50875,27473,111,59,102
2,50833,38033,114,65,101
1,51206,48312,173,58,102
17,51397,55820,114,64,103
19,46508,65358,116,62,102
12,46520,74655,117,65,107
16,63561,64351,112,63,103
11,61504,81172,113,65,108
3,57938,89609,133,78,109
6,54085,92981,116,66,102
8,50616,107815,111,66,103
15,28298,112124,115,68,103
9,77461,62860,121,74,100
