counter,start,storeDLT,storeKfrags,finish
0,2836,12797,110,67,103
10,2760,22885,112,65,106
14,2908,32568,120,60,104
7,2925,41906,119,65,102
18,3225,51399,135,74,102
5,13153,52731,113,66,103
4,13489,63679,111,75,122
13,50875,36183,140,62,102
2,50833,46210,109,61,122
1,51206,54215,111,68,101
17,51397,65171,112,78,105
19,46508,74610,111,68,112
12,46520,83274,111,68,110
16,63561,71750,109,64,111
11,61504,83385,112,86,111
3,57938,92173,110,68,105
6,54085,102748,111,65,110
8,50616,111613,127,90,104
15,28298,121509,110,70,107
9,77461,69980,112,60,104
