counter,start,storeDLT,storeKfrags,finish
0,2836,4751,110,67,107
10,2760,14513,110,60,102
14,2908,26386,114,66,107
7,2925,35081,113,63,111
18,3225,42834,118,62,102
5,13153,53831,114,69,102
4,13489,55576,112,67,119
13,50875,27274,113,60,102
2,50833,39784,117,69,103
1,51206,51200,110,62,107
17,51397,57149,114,90,101
19,46508,66699,117,68,103
12,46520,75774,110,70,103
16,63561,64248,109,71,105
11,61504,76639,112,64,103
3,57938,84501,115,65,107
6,54085,94309,112,68,102
8,50616,103346,111,64,102
15,28298,112903,112,66,107
9,77461,62752,111,66,110
