counter,start,storeDLT,storeKfrags,finish
0,2836,13034,118,74,102
10,2760,22664,110,72,107
14,2908,32790,112,60,111
7,2925,41020,111,59,102
18,3225,50507,115,65,103
5,13153,52194,115,73,114
4,13489,62901,108,68,115
13,50875,35740,118,66,115
2,50833,46435,131,62,105
1,51206,52877,109,63,102
17,51397,64393,121,68,104
19,46508,75055,110,65,106
12,46520,84381,111,65,114
16,63561,71490,109,67,105
11,61504,82625,112,64,105
3,57938,93391,110,62,103
6,54085,102427,123,62,104
8,50616,112058,111,63,107
15,28298,121061,112,71,104
9,77461,70198,110,60,102
