counter,start,storeDLT,storeKfrags,finish
0,2596,5561,120,68,106
15,2488,10748,108,66,104
4,2543,13957,115,63,104
1,13011,6669,120,60,102
12,12838,10367,110,64,114
3,12935,15114,109,66,108
5,13164,19222,109,59,104
14,11473,23406,124,67,102
2,10316,27410,111,60,104
6,9982,31467,110,68,112
11,7798,35792,135,76,124
17,24441,6670,111,64,107
19,21888,10063,110,64,107
10,25203,15054,112,68,105
13,18552,19288,108,67,108
9,18497,23467,116,77,103
16,13956,27701,119,65,107
8,3940,31567,116,65,105
7,17591,6455,168,62,105
18,2578,4242,113,66,109
