counter,start,storeDLT,storeKfrags,finish
0,2596,6145,112,63,108
15,2488,9396,110,73,103
4,2543,13267,112,79,102
1,13011,6107,115,66,106
12,12838,10252,111,60,102
3,12935,14431,112,65,105
5,13164,19559,112,64,113
14,11473,22610,111,65,104
2,10316,26754,116,62,108
6,9982,30911,117,67,104
11,7798,35140,112,65,101
17,24441,5986,121,64,104
19,21888,8918,125,62,103
10,25203,14373,111,66,106
13,18552,17623,121,69,104
9,18497,22799,111,67,111
16,13956,27125,111,64,107
8,3940,30896,113,65,109
7,17591,5783,109,63,109
18,2578,6362,110,62,104
