counter,start,storeDLT,storeKfrags,finish
0,4242,4907,120,158,106
8,5044,21074,125,74,107
3,4177,28819,116,63,105
4,15591,27412,116,113,142
5,15792,35261,117,64,114
1,16483,43708,116,61,107
10,25172,46450,116,76,107
13,35272,45230,115,72,117
19,37335,53619,116,63,108
7,27300,63190,116,87,112
2,38644,69728,137,65,117
12,51892,52236,116,70,107
14,47751,63114,181,65,109
16,45497,71745,131,66,107
9,47600,79658,116,66,113
6,49551,78065,123,64,109
18,78813,54323,199,70,107
11,74962,61547,117,137,111
15,76803,24031,131,77,108
17,9577,3995,121,80,123
