counter,start,storeDLT,storeKfrags,finish
0,4242,9151,115,67,106
8,5044,17373,122,65,108
3,4177,30278,122,67,113
4,15591,29681,123,64,107
5,15792,38206,119,67,111
1,16483,50157,127,65,111
10,25172,50479,116,90,108
13,35272,48810,124,63,118
19,37335,54927,120,77,107
7,27300,65051,116,74,122
2,38644,72911,121,80,109
12,51892,57750,137,71,106
14,47751,66988,122,65,111
16,45497,75026,116,73,107
9,47600,82399,115,62,107
6,49551,82612,113,62,107
18,78813,57153,116,65,116
11,74962,65307,157,299,139
15,76803,23113,128,85,122
17,9577,8163,117,76,108
