counter,start,storeDLT,storeKfrags,finish
6,7688,3880,115,68,108
0,8152,10326,111,64,120
1,6015,15129,111,67,125
5,4446,19656,111,83,107
14,6794,27963,180,66,105
11,19870,19850,188,81,109
4,20189,22048,110,63,114
2,27782,19370,110,61,106
10,27826,106905,1800,3316,7338
15,26242,109587,3247,6432,8610
8,16358,113223,5671,6982,6944
16,20762,102821,3649,5973,7153
3,24839,117762,2872,5872,6945
18,28829,103951,2146,5911,7211
7,19575,115703,4192,6008,7844
12,116469,143961,624,2456,997
9,95841,138991,575,2334,1499
13,96109,139746,557,1983,1862
17,145041,14203,278,299,110
19,12194,3119,126,63,112
