counter,start,storeDLT,storeKfrags,finish
6,7688,7428,113,67,108
0,8152,14137,121,63,109
1,6015,19480,109,144,172
5,4446,23832,110,66,114
14,6794,26954,109,65,107
11,19870,21082,109,61,105
4,20189,26402,113,62,104
2,27782,22052,111,60,104
16,20762,101027,4727,6332,6413
18,28829,99103,5625,6978,6994
10,27826,118227,2512,5883,6713
3,24839,118129,2623,5826,6634
15,26242,118632,4617,3655,6125
7,19575,116282,3651,5968,7139
8,16358,117956,7683,1489,6864
12,116469,144516,1489,1347,1183
13,96109,139774,539,3074,845
9,95841,139126,495,3033,842
17,145041,13866,172,320,398
19,12194,6936,109,61,106
