counter,start,storeDLT,storeKfrags,finish
6,7688,5546,174,76,115
0,8152,11140,111,72,110
1,6015,16573,112,65,120
5,4446,19514,206,75,110
14,6794,23608,112,71,103
11,19870,19225,115,86,140
4,20189,23183,110,64,118
2,27782,21276,118,73,108
16,20762,92927,1800,3323,7484
15,26242,106517,1783,3348,7582
8,16358,107647,3774,1755,6848
18,28829,98789,5838,6973,7047
7,19575,113571,5520,7075,6662
10,27826,118265,7750,2044,5504
3,24839,118092,7710,1387,6270
12,116469,143492,1028,1801,2123
13,96109,139034,1126,1968,2101
9,95841,138953,576,3112,844
17,145041,13863,174,318,350
19,12194,6041,118,72,193
