counter,start,storeDLT,storeKfrags,finish
6,7688,9237,110,61,109
0,8152,14476,111,64,104
1,6015,19353,111,65,196
5,4446,23618,120,67,104
14,6794,27292,115,64,113
11,19870,20844,110,60,104
4,20189,26178,110,68,133
2,27782,22840,118,62,107
3,24839,106052,2482,3355,7616
15,26242,107515,3450,2065,6848
8,16358,109737,2042,2050,6827
18,28829,104187,1899,5902,6696
10,27826,113855,5595,7000,6883
16,20762,104470,2095,5907,7084
7,19575,118747,4371,3678,6280
13,96109,139798,542,2310,1567
9,95841,138264,1082,1678,2449
12,116469,144451,1409,1885,861
17,145041,13392,121,146,447
19,12194,7505,109,62,104
