counter,start,storeDLT,storeKfrags,finish
0,4829,15606,117,89,108
4,5103,27637,388,252,203
3,5075,34540,187,87,115
7,6506,46573,115,70,143
1,6825,59995,114,65,111
5,7299,69313,126,75,124
9,7354,81681,114,77,108
12,40102,59099,115,81,136
8,41558,71823,130,78,117
2,72951,53306,160,74,145
11,79661,50943,124,110,117
6,70322,59704,133,80,126
17,67873,73109,126,74,117
15,65021,85328,116,81,134
16,72582,67819,121,126,108
13,68410,81117,124,75,128
14,69435,92645,141,86,142
18,67342,101423,117,71,115
10,63404,111924,173,82,109
19,3230,17838,126,111,120
