counter,start,storeDLT,storeKfrags,finish
0,2768,9116,116,99,108
11,2727,17832,118,67,107
2,12444,22230,125,77,110
18,11653,29201,116,61,106
1,20060,32409,138,68,140
4,19522,44105,117,73,114
8,19462,50148,115,62,107
5,19201,58273,122,72,108
3,19708,68388,130,67,107
12,17507,76828,119,82,121
14,15590,84148,129,72,116
15,15991,94393,121,72,120
10,16370,103863,123,71,117
19,33403,94466,128,67,106
6,31799,103319,123,73,106
9,95721,28503,116,70,115
7,105719,18145,116,71,110
13,89256,27175,115,66,109
16,70118,36191,125,67,107
17,56806,42499,115,65,108
