counter,start,storeDLT,storeKfrags,finish
0,2768,2867,115,69,149
11,2727,16016,118,63,107
2,12444,16884,115,68,111
18,11653,26380,115,63,107
1,20060,25602,131,99,110
4,19522,35481,115,63,122
8,19462,44254,118,71,129
5,19201,53489,118,71,112
3,19708,62943,121,67,111
12,17507,70671,141,67,122
14,15590,79790,115,70,120
15,15991,88803,134,63,107
10,16370,96391,116,69,108
19,33403,89027,120,67,123
6,31799,97386,116,64,115
9,95721,22260,114,65,107
7,105719,12451,115,71,110
13,89256,21108,122,69,116
16,70118,30149,120,70,116
17,56806,40090,120,77,107
