counter,start,storeDLT,storeKfrags,finish
0,2768,9875,121,65,111
11,2727,17595,116,68,109
2,12444,22003,129,65,113
18,11653,30038,142,65,106
1,20060,32061,122,74,113
4,19522,43645,120,65,106
8,19462,50033,125,71,107
5,19201,57780,117,83,115
3,19708,70651,119,72,108
12,17507,76065,119,73,112
14,15590,84509,129,78,115
15,15991,94161,114,74,121
10,16370,102370,114,71,111
19,33403,94229,132,77,108
6,31799,102717,114,112,112
9,95721,28278,119,69,106
7,105719,18746,126,64,120
13,89256,26941,123,69,108
16,70118,35969,133,75,109
17,56806,43723,122,75,111
