counter,start,storeDLT,storeKfrags,finish
0,2644,4145,120,65,117
1,2672,9939,115,75,128
15,2453,13126,116,69,112
19,2561,16987,111,61,104
5,2595,21137,112,63,102
4,16700,12008,112,65,109
13,19020,12173,110,60,107
2,21553,12612,109,60,102
3,16676,16724,115,60,104
9,13029,22309,108,73,124
6,12600,17109,122,64,109
11,19283,14030,187,64,103
8,21691,12555,119,64,103
14,20061,17156,115,62,106
16,16361,21302,113,71,102
7,11630,20777,111,65,111
12,11610,24987,111,67,107
17,15469,24441,111,66,113
18,21222,4274,110,68,105
10,2585,5247,169,85,103
