counter,start,storeDLT,storeKfrags,finish
0,2644,6303,114,73,112
1,2672,6822,110,70,109
15,2453,12002,116,66,114
19,2561,16799,110,67,113
5,2595,19945,109,61,108
4,16700,9858,112,66,103
13,19020,12393,109,58,104
2,21553,11442,110,73,102
3,16676,14616,112,61,106
9,13029,19247,108,58,103
6,12600,16375,114,60,103
11,19283,11202,110,59,104
8,21691,12099,108,81,108
14,20061,16142,111,66,110
16,16361,19970,109,75,112
7,11630,19631,111,68,122
12,11610,23846,111,65,110
17,15469,22323,114,62,103
18,21222,3710,114,71,104
10,2585,3223,119,77,106
