counter,start,storeDLT,storeKfrags,finish
0,2644,2018,111,63,136
1,2672,7602,115,66,106
15,2453,11778,111,65,115
19,2561,16566,122,64,113
5,2595,19696,113,84,102
4,16700,10539,114,62,106
13,19020,11272,109,67,110
2,21553,11199,111,61,103
3,16676,15388,111,69,142
9,13029,19896,109,61,104
6,12600,15992,111,60,104
11,19283,11826,116,61,105
8,21691,11612,133,67,104
14,20061,15794,110,66,111
16,16361,20093,113,65,107
7,11630,19411,123,71,104
12,11610,23628,117,63,107
17,15469,23207,109,63,105
18,21222,2834,110,58,107
10,2585,2896,110,63,109
