counter,start,storeDLT,storeKfrags,finish
0,2861,6948,118,61,119
14,2718,15383,111,63,107
1,2944,23335,119,66,109
4,27958,7762,121,66,114
10,28104,18433,118,76,113
2,28412,26811,110,61,105
6,26088,34464,168,70,107
15,27303,43856,118,69,108
3,25100,51898,126,66,105
7,15945,60250,117,69,108
8,6814,69453,114,72,113
5,10787,77939,110,69,102
11,13961,76484,111,65,109
19,81163,6943,114,66,132
16,77598,16518,115,64,126
13,72342,24873,113,68,108
17,68995,33175,125,67,114
9,63972,41582,112,73,110
18,32181,49483,113,63,111
12,51338,6431,125,67,103
