counter,start,storeDLT,storeKfrags,finish
0,2861,2261,112,63,127
14,2718,11447,111,93,102
1,2944,22769,115,66,111
4,27958,7433,111,68,106
10,28104,14138,117,62,103
2,28412,23349,112,63,112
6,26088,31763,114,63,106
15,27303,39061,112,67,104
3,25100,48417,119,71,109
7,15945,56494,111,67,110
8,6814,65411,112,69,114
5,10787,73670,114,69,108
11,13961,72422,118,66,112
19,81163,3242,109,66,103
16,77598,11935,116,75,104
13,72342,20854,121,67,123
17,68995,28473,112,65,102
9,63972,38410,111,67,102
18,32181,45472,117,65,112
12,51338,2395,135,67,104
