counter,start,storeDLT,storeKfrags,finish
0,2861,7649,109,66,112
14,2718,15274,111,70,104
1,2944,23557,112,75,105
4,27958,8208,117,65,104
10,28104,18326,114,61,120
2,28412,27148,111,78,105
6,26088,33196,125,74,105
15,27303,44077,118,88,124
3,25100,52005,109,68,114
7,15945,60475,117,77,106
8,6814,69344,113,66,112
5,10787,77826,112,73,109
11,13961,76261,117,76,107
19,81163,6829,110,62,104
16,77598,15960,110,67,113
13,72342,24307,112,66,117
17,68995,32739,115,69,106
9,63972,41130,122,70,106
18,32181,49704,111,72,103
12,51338,6322,111,72,112
