counter,start,storeDLT,storeKfrags,finish
0,2537,5573,112,65,104
18,5391,5615,113,69,111
2,5437,8775,115,66,115
8,2441,10252,112,59,107
5,8645,6897,109,87,105
17,8925,11261,115,66,127
1,8386,14306,115,115,111
14,6935,12736,110,58,107
3,5100,16950,115,59,106
16,10912,5487,118,74,104
12,8179,8042,149,82,106
4,4491,11400,113,62,106
6,2788,14604,111,66,109
15,13623,5057,119,61,107
13,7763,8558,111,61,110
7,2439,11557,117,69,112
9,13449,13922,112,63,104
19,12521,17917,111,73,106
10,5510,17062,111,74,112
11,11897,5544,124,66,113
