counter,start,storeDLT,storeKfrags,finish
0,3502,16804,122,81,165
19,4524,37589,111,70,103
3,6393,42252,110,74,137
11,27296,32570,169,145,164
12,27591,38484,116,101,103
8,28784,46518,120,63,102
2,29256,55086,110,70,115
17,40196,58570,111,69,104
6,39700,68217,110,82,104
5,46234,69602,115,72,131
16,45538,75783,116,65,106
15,48731,86242,576,1028,105
7,46194,94878,119,68,102
9,41772,106985,145,218,104
1,49135,114654,109,68,113
4,46743,118632,111,66,110
10,51369,149780,3530,1418,187
18,54002,138471,3673,1069,840
14,151847,13583,115,895,102
13,136062,13645,293,1114,910
