counter,start,storeDLT,storeKfrags,finish
0,3502,18514,130,73,117
19,4524,33756,111,58,102
3,6393,40276,109,82,112
11,27296,33166,209,158,133
12,27591,41555,110,59,102
8,28784,44388,261,79,106
2,29256,53640,119,70,123
17,40196,50687,109,64,567
6,39700,64170,112,60,104
5,46234,68549,124,67,105
16,45538,73623,123,72,102
15,48731,81154,110,65,104
7,46194,95178,116,96,102
9,41772,98456,111,65,101
1,49135,110643,114,64,149
4,46743,119116,118,111,135
18,54002,138334,713,3324,1224
10,51369,153255,1104,404,112
13,136062,13952,665,1160,209
14,151847,17986,118,71,251
