counter,start,storeDLT,storeKfrags,finish
0,3502,23290,112,64,103
19,4524,36856,110,66,108
3,6393,41918,113,188,101
11,27296,32903,141,101,218
12,27591,37268,116,77,108
8,28784,45764,109,62,101
2,29256,55490,110,59,101
17,40196,59467,109,62,102
6,39700,69576,117,75,110
5,46234,68755,110,81,125
16,45538,75896,109,70,113
15,48731,85490,627,1411,105
7,46194,97110,112,69,114
9,41772,106592,111,74,191
1,49135,114319,144,115,102
4,46743,118854,118,68,108
18,54002,142283,1111,619,103
10,51369,153241,787,1033,102
13,136062,14020,599,1163,101
14,151847,13927,664,1160,193
