counter,start,storeDLT,storeKfrags,finish
0,2845,11303,110,66,111
1,2662,19379,109,79,108
11,3033,27962,120,64,104
6,2643,37726,117,69,108
7,12088,40827,113,67,103
2,29587,34058,153,67,103
4,37154,33323,115,67,105
3,38137,42002,112,63,111
13,35910,49271,119,71,124
8,35065,56053,118,66,106
19,32837,67703,112,69,107
17,31551,76849,116,73,129
14,37426,73504,112,79,104
5,33205,83448,115,72,112
15,26156,87309,115,71,115
10,25975,101270,113,64,109
9,25962,109214,129,84,105
16,25941,107551,113,69,104
12,51371,90728,112,97,113
18,90178,17656,112,68,112
