counter,start,storeDLT,storeKfrags,finish
0,2845,4829,111,59,104
1,2662,13862,110,61,106
11,3033,22196,115,72,107
6,2643,31278,116,63,102
7,12088,33264,114,71,115
2,29587,28263,125,79,106
4,37154,27018,113,64,125
3,38137,35326,110,66,109
13,35910,44921,113,76,104
8,35065,60186,126,67,103
19,32837,62079,121,66,103
17,31551,70261,110,64,104
14,37426,68806,110,65,118
5,33205,76658,119,63,110
15,26156,86862,118,67,111
10,25975,94489,116,71,107
9,25962,102978,125,65,107
16,25941,101858,110,62,107
12,51371,84351,114,59,106
18,90178,11083,120,66,103
