counter,start,storeDLT,storeKfrags,finish
0,2845,9967,123,70,103
1,2662,17824,111,66,121
11,3033,26437,117,68,109
6,2643,35214,114,65,111
7,12088,37228,118,64,118
2,29587,31103,113,64,103
4,37154,30939,132,91,114
3,38137,39325,111,65,117
13,35910,49606,113,61,104
8,35065,52918,117,77,119
19,32837,65801,116,59,105
17,31551,73633,114,65,107
14,37426,71162,113,65,112
5,33205,82760,116,69,110
15,26156,90147,111,64,109
10,25975,98562,114,63,108
9,25962,107277,117,66,118
16,25941,105849,110,76,113
12,51371,87707,116,66,105
18,90178,15318,119,65,104
