counter,start,storeDLT,storeKfrags,finish
0,2190,2749,38,85,10
8,2166,3125,31,21,17
1,2156,3305,18,13,9
2,3383,2517,46,179,434
4,2589,2584,62,222,153
6,2870,2478,133,125,8
3,2168,2416,86,120,12
7,2163,2530,161,47,11
5,2167,2296,51,90,102
9,2170,2237,85,127,34
