counter,start,storeDLT,storeKfrags,finish
0,2886,12795,121,63,104
2,2894,22343,114,65,107
16,3250,31785,121,70,121
1,3561,41850,127,65,110
8,32359,27967,112,84,119
7,41985,26979,113,67,116
10,42397,34650,109,67,106
9,41993,46401,108,70,119
5,40184,55810,119,69,113
14,38033,65150,126,66,107
11,36002,72032,111,76,113
15,36302,84310,114,73,106
17,36446,91729,113,62,103
6,33613,102039,111,68,117
4,34357,112434,113,60,104
3,31616,121851,121,63,105
13,32024,129650,116,69,106
12,30320,140843,112,66,105
19,118208,12176,109,67,116
18,52636,20959,110,68,106
