counter,start,storeDLT,storeKfrags,finish
0,2886,11152,123,63,113
2,2894,20788,110,73,107
16,3250,30225,110,69,114
1,3561,40327,109,66,118
8,32359,26531,109,66,115
7,41985,25868,112,65,112
10,42397,32197,112,66,107
9,41993,44833,121,65,116
5,40184,50120,110,70,108
14,38033,61248,109,66,117
11,36002,72253,110,61,112
15,36302,82737,111,72,116
17,36446,93730,109,69,120
6,33613,97799,120,66,119
4,34357,110561,109,66,115
3,31616,119946,116,66,113
13,32024,126177,119,61,110
12,30320,139294,110,68,110
19,118208,10415,110,71,135
18,52636,20178,122,77,111
