counter,start,storeDLT,storeKfrags,finish
0,2820,9538,110,65,104
11,2988,16996,116,70,102
4,3123,27897,128,66,103
7,3462,39346,128,66,102
1,3733,48121,119,65,103
19,32567,30015,114,67,106
3,52434,25085,113,70,108
18,52234,35209,121,62,102
9,52681,40150,126,71,106
15,45173,51107,112,65,107
17,42124,61682,132,62,104
5,44200,68982,112,65,115
10,40357,78934,116,64,108
12,40337,88277,110,64,116
8,29834,97646,124,64,105
2,33161,96294,169,65,104
13,30734,105187,111,66,104
16,93824,3947,114,66,103
6,81161,17203,116,74,102
14,2779,8471,120,61,112
