counter,start,storeDLT,storeKfrags,finish
0,2820,4853,112,64,106
11,2988,12895,109,61,102
4,3123,22210,134,67,104
7,3462,32769,112,72,105
1,3733,44666,111,65,113
19,32567,26015,111,61,102
3,52434,17717,112,61,101
18,52234,33843,111,66,111
9,52681,35825,111,72,109
15,45173,45726,113,74,107
17,42124,55000,115,66,102
5,44200,64418,110,71,105
10,40357,73600,112,80,103
12,40337,82929,113,70,103
8,29834,92475,120,71,111
2,33161,91614,112,67,118
13,30734,105735,109,64,103
16,93824,5263,117,65,101
6,81161,12195,109,62,119
14,2779,2672,111,76,102
