counter,start,storeDLT,storeKfrags,finish
0,2465,3741,129,69,111
18,2403,5817,175,62,104
8,1387,7560,113,65,104
3,2406,9675,111,70,104
10,2380,11764,118,65,108
1,4535,10305,115,97,114
11,10677,6463,111,68,110
17,9944,3444,114,60,102
9,7751,6503,111,62,103
13,5332,5986,114,88,103
6,8283,7775,111,67,108
19,6148,6614,112,72,114
2,7582,4303,115,71,105
5,6719,3308,108,83,121
4,6617,6033,120,66,116
14,5014,6296,113,68,109
7,5029,8100,110,70,108
12,2478,4082,116,67,109
16,2506,3055,111,65,105
15,2506,3509,122,64,104
