counter,start,storeDLT,storeKfrags,finish
0,2465,2945,110,66,108
18,2403,6732,116,66,107
8,1387,8441,110,67,115
3,2406,10570,111,62,104
10,2380,12670,109,64,106
1,4535,11527,117,64,118
11,10677,8254,118,61,104
17,9944,4368,112,63,104
9,7751,7376,124,70,106
13,5332,6683,114,63,103
6,8283,7425,110,66,106
19,6148,6025,112,71,103
2,7582,4982,113,60,110
5,6719,5084,117,64,106
4,6617,6126,110,67,104
14,5014,6856,114,63,116
7,5029,9093,111,62,105
12,2478,3087,115,64,113
16,2506,4390,116,68,106
15,2506,3956,111,69,116
