counter,start,storeDLT,storeKfrags,finish
0,3689,8586,109,63,103
2,2176,12899,111,61,105
12,3384,17457,113,65,109
1,4500,23229,116,65,105
9,16438,19557,113,65,115
3,15450,24587,111,65,104
14,22330,19717,127,66,110
4,20526,25190,189,70,107
5,20321,29854,112,60,103
7,18311,34295,109,60,101
19,18535,39484,109,65,106
6,17663,44780,111,59,111
11,26775,39962,115,65,106
13,21442,46071,117,73,102
18,26538,50002,111,64,105
17,42775,22423,122,65,104
16,42811,27646,124,66,107
8,37366,15493,116,61,111
10,26007,20935,109,73,110
15,3416,6309,109,62,104
