counter,start,storeDLT,storeKfrags,finish
0,3689,8939,119,66,104
2,2176,14908,111,73,103
12,3384,18473,120,69,112
1,4500,24084,109,59,104
9,16438,19901,113,70,106
3,15450,26470,110,76,106
14,22330,18966,112,73,106
4,20526,26422,110,70,102
5,20321,31647,109,62,105
7,18311,36418,110,81,106
19,18535,41405,115,59,104
6,17663,46865,111,73,147
11,26775,41850,110,59,104
13,21442,46643,111,64,105
18,26538,50887,109,65,124
17,42775,23977,112,65,118
16,42811,29580,111,65,107
8,37366,17410,123,94,138
10,26007,23749,108,67,103
15,3416,5625,127,97,105
