counter,start,storeDLT,storeKfrags,finish
0,3689,4653,109,74,107
2,2176,11297,109,93,103
12,3384,15718,109,59,122
1,4500,20427,112,69,106
9,16438,17804,111,61,111
3,15450,21921,111,75,105
14,22330,16891,112,81,106
4,20526,21857,110,63,102
5,20321,26801,114,59,102
7,18311,31843,111,67,127
19,18535,35577,118,78,102
6,17663,42014,126,70,102
11,26775,37180,110,63,101
13,21442,41275,114,62,101
18,26538,47085,109,58,102
17,42775,19433,129,85,119
16,42811,24045,110,69,101
8,37366,12902,112,68,110
10,26007,16253,195,72,122
15,3416,3788,117,70,102
