counter,start,storeDLT,storeKfrags,finish
0,3689,8170,111,61,156
2,2176,15569,119,69,108
12,3384,19450,109,63,103
1,4500,24986,122,73,108
9,16438,21232,111,63,103
3,15450,26246,121,67,101
14,22330,19179,109,65,103
4,20526,26533,109,58,110
5,20321,31540,115,60,103
7,18311,36318,111,58,122
19,18535,41292,109,69,112
6,17663,46523,116,66,102
11,26775,41733,110,62,104
13,21442,45625,112,68,105
18,26538,50458,109,62,108
17,42775,24301,114,65,106
16,42811,29687,114,65,104
8,37366,17520,114,78,103
10,26007,23637,129,61,102
15,3416,5962,114,61,103
