counter,start,storeDLT,storeKfrags,finish
0,3689,5888,114,66,103
2,2176,11628,148,91,101
12,3384,16375,108,58,101
1,4500,20749,157,72,108
9,16438,17060,113,61,101
3,15450,22246,111,64,101
14,22330,16358,130,144,105
4,20526,23298,110,65,111
5,20321,27401,111,64,105
7,18311,32173,117,74,105
19,18535,37350,120,62,104
6,17663,42325,114,64,106
11,26775,36323,113,67,108
13,21442,41817,110,65,104
18,26538,47327,108,64,107
17,42775,19849,140,63,104
16,42811,25410,110,62,106
8,37366,13236,130,65,115
10,26007,17490,113,162,102
15,3416,4119,120,76,139
